BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
3,3544,3568,25,14589894,16983842,14,1.10821
11,14184,14208,25,33541908,36088191,33,0.85659
16,19048,19072,25,37229378,38670199,37,0.76856
15,18202,18226,25,42807152,44224325,42,0.58103
6,8057,8081,25,58320244,61069604,58,0.57207
10,13105,13129,25,53318692,55611885,53,0.51561
16,18937,18961,25,28999146,30935096,28,0.46201
3,4011,4035,25,62668669,64428546,62,0.44386
20,22188,22212,25,13688670,16357095,13,0.44264
4,4847,4871,25,6604523,7823707,6,0.39845
9,11656,11680,25,27946591,30229901,27,0.39682
11,14108,14132,25,28056860,29602170,28,0.3922
7,9956,9980,25,106612109,108307729,106,0.38802
21,22871,22895,25,2918184,5944033,2,0.38485
9,11975,11999,25,58075303,59792545,58,0.38087
15,18137,18161,25,36950873,39096970,36,0.38044
4,5013,5037,25,19444028,20811685,19,0.37781
7,9380,9404,25,51021369,55237703,51,0.37068
22,23834,23858,25,16661066,18358528,16,0.3699
8,10922,10946,25,77842261,79559282,77,0.36848
18,20619,20643,25,11652352,13455012,11,0.36218
19,21706,21730,25,44216479,45591856,44,0.36072
17,20014,20038,25,40071626,41747600,40,0.3478
28,27810,27834,25,41120024,42520920,41,0.33927
21,22909,22933,25,7784939,9715283,7,0.33894
17,19753,19777,25,14167323,16070807,14,0.33825
25,26051,26075,25,34112565,35368558,34,0.33739
21,23199,23223,25,32648822,35184852,32,0.33431
6,7537,7561,25,12804438,14377471,12,0.33401
11,13706,13730,25,217441,1733607,0,0.33253
15,18034,18058,25,29767119,31381330,29,0.33215
12,15766,15790,25,85475400,87226140,85,0.33159
16,19209,19233,25,53606090,56284512,53,0.32277
11,13744,13768,25,2458693,3736020,2,0.31388
26,26180,26204,25,1272307,3955269,1,0.30343
11,14145,14169,25,30551963,32333903,30,0.29765
5,7249,7273,25,111079258,112494968,111,0.29492
24,25088,25112,25,11405540,13281977,11,0.29316
6,8007,8031,25,52937992,55496362,52,0.29284
29,28390,28414,25,45875893,47713433,45,0.29256
18,20548,20572,25,6690700,8410770,6,0.29013
1,1145,1169,25,98986363,100432385,98,0.28271
10,12992,13016,25,44821159,46598505,44,0.28269
25,25958,25982,25,27028950,29454190,27,0.28125
15,18450,18474,25,65717899,67158145,65,0.28025
5,6388,6412,25,14189730,16522966,14,0.27751
16,19015,19039,25,34938163,36744747,34,0.27683
6,8634,8658,25,109868839,111321399,109,0.27485
13,16722,16746,25,76483214,77884465,76,0.27404
10,12574,12598,25,7601332,10428184,7,0.27375
5,6328,6352,25,8476871,10066097,8,0.27092
21,23032,23056,25,18077750,19897848,18,0.26998
22,23890,23914,25,21085263,23554117,21,0.26897
17,19687,19711,25,9392845,10703771,9,0.26839
4,5190,5214,25,35085729,36965188,35,0.26803
6,7658,7682,25,21293951,23460345,21,0.26737
18,20584,20608,25,9328369,10852558,9,0.26539
8,10222,10246,25,16594948,18894347,16,0.2646
6,7874,7898,25,43037439,44672692,43,0.2627
19,21628,21652,25,37217989,39491813,37,0.25729
11,14209,14233,25,36332869,38559011,36,0.25644
19,21881,21905,25,55765531,57075809,55,0.25011
15,18547,18571,25,73475016,75065222,73,0.24401
27,27013,27037,25,20962310,22779747,20,0.24345
15,17780,17804,25,7702552,10860778,7,0.24136
15,18105,18129,25,34592225,36382948,34,0.24101
4,4937,4961,25,12678906,15029333,12,0.23986
17,20270,20294,25,61555800,62977480,61,0.23933
3,3569,3593,25,17160057,20652293,17,0.23765
2,2346,2370,25,34084746,36228793,34,0.23745
29,28352,28376,25,43108445,44756502,43,0.23644
6,8489,8513,25,99992455,101399909,99,0.23432
24,25402,25426,25,38962480,40983360,38,0.22905
1,976,1000,25,83458884,86543082,83,0.2262
15,18170,18194,25,40300680,42343306,40,0.22512
1,1688,1712,25,144273046,145986598,144,0.22492
15,18302,18326,25,52875986,54803685,52,0.22425
23,24778,24802,25,41349455,42931372,41,0.22346
7,9877,9901,25,97772240,100226236,97,0.22265
