BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
23,24911,24935,25,50688170,51991897,50,0.89032
14,17114,17138,25,25107556,26800529,25,0.75362
4,5271,5295,25,41407058,43763107,41,0.64457
15,18290,18314,25,51828442,53801075,51,0.56991
2,3269,3293,25,127782861,129768904,127,0.56202
16,18925,18949,25,27671754,30333319,27,0.52705
24,25092,25116,25,11645293,13763894,11,0.48609
23,24798,24822,25,42581988,44458259,42,0.48415
26,26324,26348,25,14512486,16393292,14,0.48414
25,25649,25673,25,138382,1737669,0,0.45249
24,25020,25044,25,6346211,7968526,6,0.43922
23,24869,24893,25,47830112,49437644,47,0.42872
11,13920,13944,25,13751244,15644634,13,0.42294
3,4419,4443,25,93407420,95877445,93,0.41513
5,6916,6940,25,75627333,77311671,75,0.39432
3,4767,4791,25,118671665,121098536,118,0.38166
13,16343,16367,25,46079192,47256972,46,0.38108
26,26269,26293,25,9550462,11102722,9,0.38096
7,9028,9052,25,23937259,26131684,23,0.37527
8,10744,10768,25,61356475,63580406,61,0.35276
6,7998,8022,25,52371211,54961725,52,0.35208
20,22641,22665,25,57001030,58240835,57,0.35136
17,20260,20284,25,60711532,62290698,60,0.35011
27,27209,27233,25,36285734,37661635,36,0.3436
3,4392,4416,25,90870255,93206341,90,0.33453
3,4350,4374,25,88864456,89918282,88,0.3338
3,4104,4128,25,68822799,70265808,68,0.3293
11,14098,14122,25,27054291,28902978,27,0.32643
7,9417,9441,25,56471412,58381975,56,0.32233
3,4044,4068,25,65362228,66734946,65,0.32019
27,26940,26964,25,15565782,17007677,15,0.31986
29,28320,28344,25,40369589,42190604,40,0.31701
16,18770,18794,25,9640741,11914844,9,0.31277
5,7020,7044,25,87426979,89098980,87,0.30679
6,7416,7440,25,2373486,4255214,2,0.30533
10,13216,13240,25,64316811,67118053,64,0.30511
16,19528,19552,25,78245301,80010239,78,0.30202
3,4656,4680,25,110617198,112443572,110,0.30006
15,18050,18074,25,30685947,32203235,30,0.29967
3,3867,3891,25,47639897,48734443,47,0.298
23,24721,24745,25,35848905,38206814,35,0.29009
10,12983,13007,25,44362494,45834171,44,0.28744
4,5593,5617,25,69262899,71413010,69,0.28379
13,16405,16429,25,51415790,53657996,51,0.28206
26,26668,26692,25,42807171,44626729,42,0.28179
23,24400,24424,25,6727000,8965776,6,0.2802
11,14627,14651,25,78290130,80922710,78,0.2739
3,4183,4207,25,76225293,78018190,76,0.26835
11,14431,14455,25,60334708,62564825,60,0.26799
9,12436,12460,25,100545557,102341518,100,0.26277
21,23085,23109,25,21947594,23612341,21,0.26209
20,22149,22173,25,10031239,12096971,10,0.26137
24,25347,25371,25,34657985,36498621,34,0.25851
15,18151,18175,25,38078775,40530772,38,0.25848
17,20320,20344,25,64879624,66164570,64,0.25685
5,6346,6370,25,9652848,11398812,9,0.25592
27,27064,27088,25,24516466,26552613,24,0.25549
15,18212,18236,25,43361685,45104876,43,0.25505
6,7637,7661,25,19870314,21553155,19,0.25112
27,27240,27264,25,38109791,40048472,38,0.25061
14,17139,17163,25,26836013,29246158,26,0.25015
10,13507,13531,25,90150331,91425685,90,0.24984
4,4801,4825,25,870437,4302472,0,0.2493
22,23870,23894,25,19168846,21203326,19,0.24685
20,22112,22136,25,7601770,9078872,7,0.24414
7,9299,9323,25,44590954,46752740,44,0.24382
19,21496,21520,25,25743113,28450297,25,0.2434
8,10379,10403,25,30188865,32366271,30,0.24216
5,7127,7151,25,100139180,103911258,100,0.24187
14,17429,17453,25,57672324,59884595,57,0.23897
8,10538,10562,25,44931986,46468733,44,0.23875
5,6217,6241,25,1223039,2586338,1,0.23821
23,24520,24544,25,16021555,17963149,16,0.23693
20,22686,22710,25,59565871,61653010,59,0.23672
6,8111,8135,25,63137386,65395403,63,0.2367
7,9634,9658,25,75596606,77165074,75,0.23055
3,3398,3422,25,306322,2390095,0,0.22925
22,23945,23969,25,27309084,29655985,27,0.2289
13,16615,16639,25,67888763,70571114,67,0.22784
26,26605,26629,25,37203584,39121205,37,0.22704
13,15937,15961,25,8920866,10567492,8,0.22398
8,10261,10285,25,20018829,21807131,20,0.22072
18,20920,20944,25,38471116,40464954,38,0.22023
23,24682,24706,25,31675506,33874418,31,0.21923
21,23233,23257,25,36136065,38024759,36,0.21789
14,16997,17021,25,14474033,17288504,14,0.21687
11,13760,13784,25,3345221,5010099,3,0.21637
14,17188,17212,25,31446697,33832243,31,0.2162
11,14496,14520,25,66281179,68395814,66,0.21486
6,8725,8749,25,115085120,116632828,115,0.21476
6,7390,7414,25,202769,2296875,0,0.21312
1,148,172,25,14587033,16715975,14,0.21065
23,24337,24361,25,402797,3468292,0,0.21049
26,26364,26388,25,17577730,19297164,17,0.2101
5,6378,6402,25,12463666,15176813,12,0.20853
2,3067,3091,25,110598183,112756530,110,0.20507
4,5882,5906,25,93516494,95415564,93,0.20367
11,13704,13728,25,109818,1596001,0,0.20092
23,24444,24468,25,10631079,12255806,10,0.19841
8,10794,10818,25,65960156,68340517,65,0.1981
9,11761,11785,25,36440319,38632274,36,0.19741
19,21577,21601,25,33790356,35685507,33,0.1973
23,24608,24632,25,23207289,25552635,23,0.1973
4,5987,6011,25,103852324,106018897,103,0.19717
3,3959,3983,25,58434544,60851066,58,0.19713
10,12739,12763,25,19755465,21571180,19,0.1965
15,18011,18035,25,27977096,29821955,27,0.19644
1,241,265,25,23255987,24880710,23,0.19589
7,9112,9136,25,30672350,32492061,30,0.19446
10,13069,13093,25,50747119,52606823,50,0.19171
7,9512,9536,25,64451610,66389936,64,0.18886
17,19615,19639,25,3855180,5663467,3,0.18759
2,2667,2691,25,63870312,66070654,63,0.18691
7,9836,9860,25,91974966,95437013,91,0.18636
17,19585,19609,25,1346129,3248434,1,0.1858
22,23842,23866,25,17173373,18921591,17,0.18528
12,15085,15109,25,14944031,16606941,14,0.18512
25,26108,26132,25,37559923,39495358,37,0.18457
21,23383,23407,25,49362705,51357564,49,0.18448
1,823,847,25,69620870,72442882,69,0.18388
3,3899,3923,25,49604937,53343172,49,0.18377
4,5771,5795,25,84307106,86324014,84,0.18329
1,1157,1181,25,99689088,101583260,99,0.18288
17,20425,20449,25,71438234,73315120,71,0.18027
1,334,358,25,31325294,33068789,31,0.18013
26,26542,26566,25,31439013,33234819,31,0.17989
5,6282,6306,25,5345488,6859970,5,0.17953
1,1430,1454,25,123921894,126606801,123,0.17883
5,7081,7105,25,94597691,97468792,94,0.17836
3,3987,4011,25,61023067,62668669,61,0.17781
5,7254,7278,25,111420622,112775479,111,0.17743
2,3367,3391,25,135122819,136188090,135,0.17666
28,27762,27786,25,37272033,39134584,37,0.17655
18,20598,20622,25,10289114,11774889,10,0.17608
28,27713,27737,25,33449126,35113955,33,0.17608
8,10829,10853,25,69399094,71825576,69,0.17588
1,1779,1803,25,150459773,152772804,150,0.17539
22,24198,24222,25,51419074,53695239,51,0.17529
28,27629,27653,25,26362076,27618750,26,0.17502
21,23282,23306,25,40408803,42051380,40,0.17445
20,22340,22364,25,28957856,32878037,28,0.17432
4,5643,5667,25,73837632,75514419,73,0.17354
2,3204,3228,25,122483795,123990664,122,0.17259
8,10286,10310,25,21871023,24188422,21,0.17185
2,2907,2931,25,93038227,95709778,93,0.17174
20,22011,22035,25,460064,2415716,0,0.17034
6,8205,8229,25,72259859,73932576,72,0.1683
15,18478,18502,25,67358867,69389980,67,0.16778
11,14195,14219,25,34547272,37135843,34,0.16773
26,26414,26438,25,21409429,23443384,21,0.16751
7,9455,9479,25,59190662,61932056,59,0.16536
7,8964,8988,25,18379589,20551821,18,0.16461
1,192,216,25,18758665,21429051,18,0.1644
6,7693,7717,25,24495145,26706330,24,0.16427
6,7536,7560,25,12772767,14341377,12,0.16398
8,11221,11245,25,102150739,103484427,102,0.16263
4,6093,6117,25,112815065,114975718,112,0.16236
9,11389,11413,25,2763068,4749770,2,0.16205
23,24486,24510,25,13770707,15123634,13,0.16169
23,24635,24659,25,27058749,29192020,27,0.16153
8,10488,10512,25,40306760,42486699,40,0.16056
20,22178,22202,25,12444428,15478658,12,0.16
28,27800,27824,25,40395543,42049080,40,0.15976
4,5844,5868,25,90808106,92479695,90,0.15892
14,17652,17676,25,78702548,81002892,78,0.15886
3,4516,4540,25,100635895,102056606,100,0.15859
12,15555,15579,25,61427064,64299024,61,0.1584
1,112,136,25,8998063,11887794,8,0.15758
10,12951,12975,25,41672195,44040387,41,0.15735
29,28206,28230,25,29907525,31899837,29,0.15686
10,13429,13453,25,84999308,86615332,84,0.15685
12,15622,15646,25,68085835,69440549,68,0.15564
6,8494,8518,25,100233109,101661011,100,0.15475
2,3148,3172,25,116797036,119231790,116,0.15439
28,27351,27375,25,1260704,4408535,1,0.15437
7,9716,9740,25,82241276,84009045,82,0.15411
24,25373,25397,25,36598297,38347278,36,0.15328
12,15357,15381,25,47047124,48794617,47,0.15278
23,24752,24776,25,39442376,41241900,39,0.15231
14,17457,17481,25,60240153,62081472,60,0.15227
19,21760,21784,25,47798697,49375655,47,0.15205
20,22254,22278,25,19520788,21967184,19,0.15188
6,8448,8472,25,97174252,98929697,97,0.15116
1,24,48,25,1921756,3568205,1,0.15104
28,27597,27621,25,23454854,25609489,23,0.15091
23,24826,24850,25,44876806,46747357,44,0.15082
29,28026,28050,25,13797785,16531851,13,0.15078
22,24145,24169,25,46751219,48406016,46,0.15073
7,9918,9942,25,102658777,105560604,102,0.15047
8,10902,10926,25,76454131,78055295,76,0.15017
9,12115,12139,25,72670722,75194809,72,0.14984
16,19150,19174,25,48319575,50486976,48,0.14974
13,15844,15868,25,313308,2153905,0,0.14968
28,27409,27433,25,7138132,8598618,7,0.14954
28,27549,27573,25,18536733,20988266,18,0.14939
29,28350,28374,25,42842353,44649908,42,0.14898
19,21269,21293,25,7461446,8824023,7,0.14874
14,17370,17394,25,50874869,53717608,50,0.14836
4,5056,5080,25,22504775,25023746,22,0.14835
11,14388,14412,25,55745998,58524865,55,0.14822
13,16433,16457,25,54167722,56249416,54,0.14804
6,7455,7479,25,6897003,8654534,6,0.14797
1,1641,1665,25,140835240,142475932,140,0.14767
27,27109,27133,25,28298862,30846202,28,0.14638
9,11457,11481,25,8858542,12112722,8,0.14633
26,26741,26765,25,48778819,51267717,48,0.14604
18,21050,21074,25,48980250,51546064,48,0.14599
27,27160,27184,25,32561963,34758932,32,0.14587
1,598,622,25,52075648,54052439,52,0.14566
10,12617,12641,25,11998905,13194173,11,0.14565
10,12775,12799,25,25706139,27098905,25,0.14519
