BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
3,3551,3575,25,15145012,18607477,15,0.71957
1,1673,1697,25,143379850,144758824,143,0.70785
16,19205,19229,25,53399092,55619955,53,0.55239
26,26407,26431,25,20772573,22913016,20,0.54202
3,4011,4035,25,62668669,64428546,62,0.53787
16,19152,19176,25,48426621,50670749,48,0.52591
14,17102,17126,25,23853811,25857110,23,0.51627
1,835,859,25,71229187,73404401,71,0.48842
27,27185,27209,25,34904207,36285734,34,0.46442
17,20028,20052,25,41249275,42711744,41,0.44823
11,13823,13847,25,7322722,8713134,7,0.40286
15,18034,18058,25,29767119,31381330,29,0.36657
5,7050,7074,25,89953588,93718582,89,0.35986
6,8007,8031,25,52937992,55496362,52,0.34808
6,8630,8654,25,109682953,110983795,109,0.34576
20,22404,22428,25,36152608,38059359,36,0.33839
16,18937,18961,25,28999146,30935096,28,0.3323
16,19053,19077,25,37588148,40001986,37,0.32986
9,11393,11417,25,2934964,5045079,2,0.32814
1,977,1001,25,83859398,86596243,83,0.32809
26,26195,26219,25,3308703,5050225,3,0.32378
6,7658,7682,25,21293951,23460345,21,0.3176
4,5273,5297,25,41610894,44177870,41,0.31597
18,20867,20891,25,34126956,35761850,34,0.31492
1,1584,1608,25,136210358,138330470,136,0.31184
4,4936,4960,25,12560933,14807579,12,0.30939
5,7082,7106,25,94645698,97490658,94,0.30694
21,22912,22936,25,8060649,9867975,8,0.30557
27,27237,27261,25,38025744,39783292,38,0.30046
2,2175,2199,25,22768217,24472770,22,0.29612
15,17794,17818,25,9422834,12465925,9,0.29415
12,14985,15009,25,4746992,8102057,4,0.2906
9,12344,12368,25,93731471,95591202,93,0.28793
1,1256,1280,25,109032560,110720832,109,0.2874
15,18140,18164,25,37180090,39405517,37,0.28602
2,1908,1932,25,1164256,2966881,1,0.28529
22,23834,23858,25,16661066,18358528,16,0.28368
23,24900,24924,25,49838717,51241585,49,0.27765
15,18309,18333,25,53554378,55378514,53,0.2774
6,8378,8402,25,91785150,93297733,91,0.27689
16,19248,19272,25,57197935,59500854,57,0.27601
9,11642,11666,25,25852948,28538817,25,0.2736
2,2277,2301,25,29509798,31050929,29,0.27346
6,8491,8515,25,100039099,101539763,100,0.27059
27,26978,27002,25,17918325,19464406,17,0.26928
7,9267,9291,25,41956061,43808593,41,0.26886
8,10918,10942,25,77432453,79414861,77,0.26607
16,18768,18792,25,9569249,11590837,9,0.26403
3,4362,4386,25,89398993,90495998,89,0.26227
24,25370,25394,25,36464131,38086180,36,0.262
4,4843,4867,25,6049251,7594520,6,0.2555
25,25999,26023,25,30612098,32575148,30,0.25355
14,17150,17174,25,27875890,30275865,27,0.25219
6,8180,8204,25,69601707,72195522,69,0.24877
4,5745,5769,25,82496288,84118706,82,0.24776
15,18198,18222,25,42599781,44046699,42,0.24629
3,3820,3844,25,42893462,45057762,42,0.24609
8,10153,10177,25,8912792,10680165,8,0.24575
28,27464,27488,25,11719408,14338094,11,0.24488
6,8602,8626,25,107882431,109282748,107,0.24429
15,18407,18431,25,62002976,64214143,62,0.24311
18,20608,20632,25,10852558,12399824,10,0.24219
23,24810,24834,25,43497286,45368338,43,0.24107
28,27394,27418,25,5912551,7534483,5,0.24045
2,2929,2953,25,95463866,98666598,95,0.2403
4,4967,4991,25,15468000,17482624,15,0.23873
2,2081,2105,25,15611339,17437006,15,0.23652
3,4074,4098,25,67096213,68575626,67,0.2359
28,27673,27697,25,28660577,31960726,28,0.23556
14,16991,17015,25,13529632,16526322,13,0.23542
6,7754,7778,25,31353827,33581983,31,0.23495
4,5303,5327,25,44612810,46138975,44,0.23481
15,17865,17889,25,16937958,19375298,16,0.23452
18,20927,20951,25,39268365,40960722,39,0.23195
6,7521,7545,25,11708937,13318510,11,0.23134
24,24965,24989,25,2579535,3978841,2,0.23066
18,20649,20673,25,14208633,17234805,14,0.22986
3,3519,3543,25,11539490,14321565,11,0.22974
4,5540,5564,25,64287547,66695747,64,0.2296
21,23089,23113,25,22123704,23976265,22,0.22902
3,3730,3754,25,33741850,35995151,33,0.22611
13,16638,16662,25,70523797,71919584,70,0.22529
5,7127,7151,25,100139180,103911258,100,0.22376
2,3308,3332,25,130910035,132965033,130,0.22365
4,5387,5411,25,51655250,53829866,51,0.22264
11,13763,13787,25,3557549,5095286,3,0.22184
16,19361,19385,25,66609042,68620055,66,0.22178
3,3588,3612,25,19995119,22326368,19,0.21989
10,12992,13016,25,44821159,46598505,44,0.21953
14,17678,17702,25,81059082,84190881,81,0.21779
3,3762,3786,25,37005589,39978795,37,0.21712
7,9867,9891,25,96695877,98907404,96,0.21587
24,25042,25066,25,7899310,9760206,7,0.21573
22,23896,23920,25,21431682,24078956,21,0.21471
13,16277,16301,25,40606621,42448271,40,0.21436
19,21266,21290,25,7231838,8648705,7,0.21381
20,22110,22134,25,7516842,8995764,7,0.21346
6,8057,8081,25,58320244,61069604,58,0.21309
16,19127,19151,25,46599711,48405692,46,0.21264
5,7024,7048,25,87904220,89793252,87,0.21254
17,20264,20288,25,61248541,62504788,61,0.21248
5,6484,6508,25,26459925,28736911,26,0.21241
2,2894,2918,25,92080445,94255738,92,0.21186
9,11860,11884,25,49045410,51129430,49,0.21089
28,27577,27601,25,21256068,23829443,21,0.21016
11,14742,14766,25,90738123,92785424,90,0.20997
3,4110,4134,25,69123629,70704122,69,0.20805
19,21478,21502,25,24812617,26331593,24,0.20784
11,14853,14877,25,101136744,102641271,101,0.20659
4,5227,5251,25,37523601,39283065,37,0.20602
3,4438,4462,25,95330250,97132442,95,0.20586
6,7874,7898,25,43037439,44672692,43,0.20555
3,4305,4329,25,85777031,87451543,85,0.20546
8,10257,10281,25,19811075,21525831,19,0.20543
23,24865,24889,25,47677534,49200814,47,0.20523
14,17265,17289,25,41128986,44105320,41,0.20444
10,12705,12729,25,17100439,18983183,17,0.20414
5,6916,6940,25,75627333,77311671,75,0.20389
10,12565,12589,25,6643198,8873550,6,0.20219
14,17043,17067,25,19001879,20952022,19,0.20143
