BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
14,17114,17138,25,25107556,26800529,25,0.98656
1,1678,1702,25,143615536,145222792,143,0.98585
7,9267,9291,25,41956061,43808593,41,0.72908
18,20647,20671,25,14058919,17048434,14,0.6005
3,3553,3577,25,15425797,19048207,15,0.54755
8,10918,10942,25,77432453,79414861,77,0.52545
3,3994,4018,25,61599520,63196635,61,0.48731
18,20927,20951,25,39268365,40960722,39,0.47182
4,5091,5115,25,25681590,27168288,25,0.44409
24,25347,25371,25,34657985,36498621,34,0.43765
9,11393,11417,25,2934964,5045079,2,0.42954
22,23834,23858,25,16661066,18358528,16,0.42436
12,14985,15009,25,4746992,8102057,4,0.41312
15,18034,18058,25,29767119,31381330,29,0.41237
25,26052,26076,25,34144055,35429971,34,0.372
16,19160,19184,25,48936190,51063083,48,0.36067
15,18308,18332,25,53500910,55307660,53,0.35998
9,11861,11885,25,49423844,51153579,49,0.34331
15,18146,18170,25,37726788,40300680,37,0.334
18,21133,21157,25,56238540,58404041,56,0.33204
13,16638,16662,25,70523797,71919584,70,0.32632
4,5303,5327,25,44612810,46138975,44,0.32241
4,5593,5617,25,69262899,71413010,69,0.3215
2,2167,2191,25,22125320,23686403,22,0.31854
9,11657,11681,25,27965979,30263355,27,0.31495
17,19779,19803,25,16166026,18493662,16,0.31091
10,13107,13131,25,53661155,55773163,53,0.30471
8,10859,10883,25,72554288,74949334,72,0.30467
6,8630,8654,25,109682953,110983795,109,0.30292
26,26407,26431,25,20772573,22913016,20,0.29817
10,12973,12997,25,43982050,45034945,43,0.29612
17,20028,20052,25,41249275,42711744,41,0.29468
23,24794,24818,25,42357362,44332733,42,0.28973
2,2277,2301,25,29509798,31050929,29,0.28708
26,26463,26487,25,26058953,27419209,26,0.2825
7,9403,9427,25,55175470,57357439,55,0.28039
1,316,340,25,30024945,31923335,30,0.27829
10,13334,13358,25,77105887,79496312,77,0.27726
24,25385,25409,25,37566688,39629608,37,0.27663
16,19447,19471,25,73024176,74481728,73,0.27203
1,1144,1168,25,98898799,100382840,98,0.27196
25,25999,26023,25,30612098,32575148,30,0.27074
21,22868,22892,25,2642904,5690539,2,0.26928
4,4843,4867,25,6049251,7594520,6,0.26538
9,12341,12365,25,93472326,95425804,93,0.26478
9,12050,12074,25,64291804,66527271,64,0.26287
3,3811,3835,25,42134780,44048816,42,0.26037
1,824,848,25,69659023,72640881,69,0.2598
28,27718,27742,25,34021273,35354394,34,0.2596
21,22909,22933,25,7784939,9715283,7,0.25728
6,7504,7528,25,10760779,12282881,10,0.25594
24,25042,25066,25,7899310,9760206,7,0.25428
3,4110,4134,25,69123629,70704122,69,0.25374
8,10234,10258,25,17903893,19895810,17,0.25347
17,19899,19923,25,28372736,30404823,28,0.25221
14,17150,17174,25,27875890,30275865,27,0.25048
16,19192,19216,25,51661530,54046062,51,0.24926
18,21087,21111,25,52087186,54351996,52,0.24876
8,10155,10179,25,9047553,10796156,9,0.24753
16,19127,19151,25,46599711,48405692,46,0.24703
27,27188,27212,25,35057301,36433735,35,0.24632
15,17777,17801,25,6962261,10373621,6,0.2462
15,18407,18431,25,62002976,64214143,62,0.24591
9,11466,11490,25,10134275,12707144,10,0.24205
2,2669,2693,25,64043648,66174477,64,0.24171
5,6916,6940,25,75627333,77311671,75,0.24054
11,14901,14925,25,104493462,106348964,104,0.23997
16,19489,19513,25,75892097,77170719,75,0.23898
28,27677,27701,25,29117568,32398753,29,0.23873
2,2913,2937,25,93600676,96930005,93,0.23597
28,27805,27829,25,40931834,42255760,40,0.23397
25,25658,25682,25,687508,2551246,0,0.23384
2,3012,3036,25,107378666,108549488,107,0.23234
2,2003,2027,25,8212407,10114578,8,0.232
3,3695,3719,25,30853504,32922670,30,0.23116
28,27503,27527,25,15390176,16617505,15,0.22967
22,23900,23924,25,21686600,24347814,21,0.22932
12,14953,14977,25,2387957,4147501,2,0.22778
13,16780,16804,25,80239131,81606009,80,0.22775
21,23089,23113,25,22123704,23976265,22,0.22386
2,1902,1926,25,930360,2303356,0,0.22306
2,3304,3328,25,130652581,132668144,130,0.22077
