BTA,StartSNP,EndSNP,SizeSNP,StartPos,EndPos,WinId,varianceexplained
1,1675,1699,25,143474642,144972015,143,4.82466
1,1630,1654,25,140120689,141926248,140,0.68476
14,17102,17126,25,23853811,25857110,23,0.6728
6,7490,7514,25,9633428,11301952,9,0.6211
16,18940,18964,25,29549475,31162715,29,0.56598
15,18448,18472,25,65530435,67062110,65,0.55193
1,1711,1735,25,145943761,147556901,145,0.52859
11,14009,14033,25,20622003,21968037,20,0.50488
18,20927,20951,25,39268365,40960722,39,0.48378
4,4937,4961,25,12678906,15029333,12,0.46936
14,17256,17280,25,40310509,42704659,40,0.40649
13,15935,15959,25,8831875,10302310,8,0.39957
10,13114,13138,25,54439847,56140822,54,0.395
18,20611,20635,25,10994466,12784439,10,0.38139
4,5271,5295,25,41407058,43763107,41,0.37826
22,23694,23718,25,5579646,6916862,5,0.36418
13,16184,16208,25,32710351,35352877,32,0.35159
6,8406,8430,25,93737302,95414597,93,0.3485
7,9264,9288,25,41742027,43538228,41,0.34512
2,1891,1915,25,189886,1406013,0,0.33784
7,9410,9434,25,56081309,57703177,56,0.33522
21,23087,23111,25,22012794,23755490,22,0.33277
8,10920,10944,25,77608240,79497558,77,0.32952
15,18307,18331,25,53459520,55254553,53,0.32772
18,20641,20665,25,13305495,16709582,13,0.3234
5,6605,6629,25,40058566,42085647,40,0.32213
15,18347,18371,25,56782573,59020999,56,0.31826
17,19677,19701,25,8562796,10140780,8,0.31773
3,4009,4033,25,62593709,64186622,62,0.31574
1,1389,1413,25,120732249,122973343,120,0.31407
9,11385,11409,25,2355048,4476378,2,0.31259
23,24484,24508,25,13714810,15035028,13,0.30449
4,5389,5413,25,51792757,54001910,51,0.298
1,1605,1629,25,137648990,140095576,137,0.29795
8,10530,10554,25,44246522,45893510,44,0.29609
1,1262,1286,25,109221369,111030092,109,0.29174
20,22225,22249,25,17281716,19231361,17,0.28999
23,24452,24476,25,11251946,13122318,11,0.28904
9,11642,11666,25,25852948,28538817,25,0.28746
10,13355,13379,25,79175778,81113308,79,0.28735
1,1569,1593,25,135136476,136905127,135,0.28654
22,24199,24223,25,51452218,53981070,51,0.28232
3,4307,4331,25,85901731,87632354,85,0.28094
12,15268,15292,25,34262872,36335510,34,0.27481
24,25347,25371,25,34657985,36498621,34,0.27198
3,3696,3720,25,30963937,32944221,30,0.26966
7,9303,9327,25,44778539,46954435,44,0.26884
19,21303,21327,25,10085159,12669286,10,0.26669
17,19835,19859,25,20996847,24406498,20,0.2657
23,24799,24823,25,42621004,44680105,42,0.26554
25,25649,25673,25,138382,1737669,0,0.26489
1,1744,1768,25,147978297,149746651,147,0.26345
11,14450,14474,25,62144546,63840544,62,0.26181
2,2519,2543,25,51940451,53477976,51,0.25691
28,27381,27405,25,5052476,6958438,5,0.25568
10,12765,12789,25,21769407,26589153,21,0.24836
8,11300,11324,25,108556349,110815784,108,0.24766
10,13324,13348,25,75743110,78345178,75,0.24601
1,1022,1046,25,88086502,90311323,88,0.24141
2,2175,2199,25,22768217,24472770,22,0.23681
22,23629,23653,25,632381,2763023,0,0.23631
27,26912,26936,25,14028863,15291371,14,0.23284
3,3811,3835,25,42134780,44048816,42,0.2324
21,23344,23368,25,45151868,48483069,45,0.23119
20,22115,22139,25,7770495,9344675,7,0.23107
4,5764,5788,25,83840022,85818170,83,0.23059
16,18754,18778,25,8486467,10540543,8,0.22934
18,20576,20600,25,8729030,10351779,8,0.22902
4,5308,5332,25,45021369,46835269,45,0.22629
6,8256,8280,25,78259759,81019581,78,0.22538
